"cod_scuola","nome_scuola","indirizzo_scuola","sito_scuola","scuola_paritaria","id_provincia","id_regione","id_comune","comune_scuola","num_diplomati_x_coorte","indice_fga","fga_forchetta_bassa","fga_forchetta_alta","indice_perc_cfu","indice_media_voti","completamento_pct","tasso_immatricolazione_pct","tasso_non_immatricolazione_pct","abbandono_pct","voto_medio_immatricolati","voto_medio_non_immatricolati","comune_di_ricerca","raggio_km_ricerca","tipologia_ricerca","tasso_precariato_docenti_pct","pct_tempo_indeterminato","fasce_eta_tempo_determinato","fasce_eta_tempo_indeterminato","anno_scolastico_personale","trasferiti_pct_scuola","trasferiti_pct_regione","trasferiti_pct_italia","pensionati_pct_scuola","pensionati_pct_regione","pensionati_pct_italia","ANNOSCOLASTICO","ORDINESCUOLA","ANNOCORSOCLASSE","CLASSI","ALUNNIMASCHI","ALUNNIFEMMINE","sigla_provincia","denominazione_provincia","id_regione (Right)","Provincia","Regione","Sigla Provincia","Alunni Totali","Percentuale Alunni ITA","Percentuale Alunni NITA","Totale alunni Femmine","Totale Alunni Maschi","Media Alunni per classe","Totale Classi","Percentuali Alunni Femmine","Percentuali Alunni Maschi","ATA titolari","ATA supplenti","Totale ATA","Percentuale ATA titolari","Percentuali ATA Supplenti","Docenti Totali","Docenti titolari","Docenti Supplenti","Percentuali Docenti Titolari","Percentuali Docenti Supplenti","Posti vacanti per Docente Normale","Posti vacanti per Docente Sostegno","Totale Posti vacanti","Punteggio Invalsi Inglese Listening","Punteggio Invalsi Inglese Reading","Punteggio Invalsi Italiano","Punteggio Invalsi Matematica)","Participation in life-long learning","Participation in the school system of children aged 4-5","People having completed tertiary education (ISCED 5 6 7 or 8)","People not in education employment or training (NEET)","People with at least upper secondary education level (25-64 years old)","Average annual per capita amount of pension income","Average annual salary of employees","Average disposable income per capita","Bad loan entry rate of bank loans to households","Brain circulation (Italians 25-39 years old)","Burglaries reported","Deadly crimes reported","Electricity from renewable sources","Employment rate (20-64 years old)","Hospital patient emigration to a different region","Inadequate level of literacy (students in grade 8)","Inadequate level of numeracy (students in grade 8)","Intentional homicide rate","Irregularities in electric power distribution","Life expectancy at birth","Medical specialists","Municipal councilors under the age of 40","Municipal waste generated","Non-participation rate","Overall Fixed Very High Capacity Network (VHCN) coverage","PM10 Annual average concentration","PM2.5 Annual average concentration","Paid days in the year (employees)","Pensioners with a low pension income","Pick-pocketings reported","Prison density","Road accidents mortality rate (15-34 years old)","Road mortality in non-urban roads","Robberies reported","Seat-Km of public transport networks","Separate collection of municipal waste","Separate collection service for municipal waste","Soil sealing from artificial land cover","Spread of agritourism farms","Urban green","Voter turnout (Regional Councils)","Women municipal councilors","Youth's employment rate (15-29 years old)","Youth's non-participation rate","codice_provincia","anno","Pop25Y0","Pop25Y1","Pop25Y2","Pop25Y3","Pop25Y4","Pop25Y5","Pop25Y6","Pop25Y7","Pop25Y8","Pop25Y9","Pop25Y10","Pop25Y11","Pop25Y12","Pop25Y13","Pop25Y14","Pop25Y15","Pop25Y16","Pop25Y17","Pop25Y18","Pop25Y19","Pop25Y20","area","Indice di svantaggio","Stipendio Medio"
"TAPS03000T","GIUSEPPE BATTAGLINI","CSO UMBERTO I 106","http://www.iissbattaglini.edu.it/",0,73,16,73027,"Taranto",143,70.74,67.01,74.92,70.85,26.48,8.57,93.71,6.29,17.25,92.78,84.44,"Taranto",10,"Scientifico",12.9,87.2,"[5.9, 5.0, 2.0, 0.0]","[8.9, 14.9, 19.8, 43.6]","Docenti per fasce di età (%) (A.S. 2025/26)",14.3,7,6,6.7,4.1,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,9,122,85,"TA","Taranto",16,"Taranto","Puglia","TA",26512,98.07,1.93,13224,13288,17.56413502109705,1428,49.87929993964997,50.12070006035003,2016,383,2399,84.04,15.96,3838,2939,899,76.58,23.42,182,"7",189,198.322656490634,196.18360090748627,172.39193795193052,177.8117899358795,7.7,97.4,17.9,28.5,52.7,19957.9,18219,15665.7,1.1,-42.5,151.9,2.9,18.9,47.5,10.6,42.8,52.4,0.5,4.3,82.6,23.5,20,486,33.2,50.2,33,17,74.1,12.2,35.7,180.4,1.1,8.9,15.5,3603,51.5,50.3,9.73,3.8,19.8,,33.3,16.3,62.7,"ITF43",2025,3220,3405,3482,3639,3659,3867,3992,4282,4357,4486,4851,4761,5113,5264,5426,5391,5447,5547,5606,5751,5854,"Sud",1.68,"1550"
"SSPC010002","CONVITTO CANOPOLENO","VIA LUNA E SOLE 44","http://www.convittocanopoleno.gov.it/",0,90,20,90064,"Sassari",73,66.83,61.81,72.29,63.55,26.41,7.47,86.76,13.24,13.7,88.76,79.62,"Sassari",10,"Classico",14.8,85.2,"[2.5, 2.5, 4.9, 4.9]","[2.5, 14.8, 37.0, 30.9]","Docenti per fasce di età (%) (A.S. 2025/26)",5.9,5.7,6,1.4,3.9,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,7,48,63,"SS","Sassari",20,"Sassari","Sardegna","SS",21254,96.29,3.71,10246,11008,17.10493421052631,1189,48.20739625482262,51.79260374517738,1704,524,2228,76.48,23.52,3506,2369,1137,67.57,32.43,235,"23",258,195.93049494329176,186.725161172581,165.83381959115098,169.65471140762324,9.6,97.3,23.4,20.9,51.1,19870.2,16625.8,18567.8,0.7,-13.8,122.3,2.8,63.8,58.4,8.8,48.8,61.2,0.6,3.4,82.6,41.1,27.4,535,24.3,36.6,21,6,69.8,10.8,40.8,97.7,0.4,3.7,24.2,2989,71.1,73.4,3.68,4.2,18.9,,33.7,30.7,39.1,"ITG25",2025,2242,2324,2519,2644,2605,2871,3013,3281,3340,3487,3588,3604,3898,4100,4244,4175,4261,4312,4204,4287,4210,"Isole",0.72,"1300"
"CSPS18000D","PITAGORA","VIA SANDRO PERTINI","http://www.ilpitagora.gov.it/",0,78,18,78102,"Rende",53,55.43,49.33,62.12,60.85,24,7.88,75.63,24.37,10,88.31,80.67,"Cosenza",10,"Linguistico",0.7,99.3,"[0.0, 0.7, 0.0, 0.0]","[0.0, 9.2, 43.3, 46.8]","Docenti per fasce di età (%) (A.S. 2025/26)",0,6.7,6,3.7,3.8,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,12,118,122,"CS","Cosenza",18,"Cosenza","Calabria","CS",30514,95.15,4.85,14625,15889,15.962294685990344,1776,47.92881955823557,52.07118044176443,3038,410,3448,88.11,11.89,4417,3721,696,84.24,15.76,112,"8",120,186.59528845774798,194.12520759066976,170.41929575490303,177.257763120613,6.2,98.2,26.2,28.5,63.5,17813.1,14816.9,16274.8,1.1,-41,99.7,4,64,48,25.7,47.5,59.4,0.7,3.4,81.7,25.3,28.2,407,29,24.1,,,69.2,14.5,15.5,123.7,0.8,8.2,10.3,2508,58.9,50.2,4.4,4.7,39.8,,28.4,20.9,51.6,"ITF61",2025,4245,4616,4655,4651,4896,5116,5355,5512,5712,5681,5685,5754,5847,6001,5925,6342,6151,6252,6617,6513,6760,"Sud",1.29,"1362.5"
"BGPM02601L","MARIAGRAZIA MAMOLI","VIA BREMBILLA 3","http://www.isismamolibergamo.it/",0,16,3,16024,"Bergamo",68,47.96,42.37,54.31,46.96,23.87,5.83,71.36,28.64,14.08,78.52,71.61,"Bergamo",10,"Scienze Umane - Economico sociale",27.9,72.1,"[7.5, 8.2, 6.8, 5.4]","[5.4, 17.0, 21.8, 27.9]","Docenti per fasce di età (%) (A.S. 2025/26)",8.6,5.4,6,3.7,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,4,17,68,"BG","Bergamo",3,"Bergamo","Lombardia","BG",43955,87.13,12.87,22634,21321,20.655561403508766,2074,51.493572972358095,48.506427027641905,2879,1050,3929,73.28,26.72,5080,3843,1237,75.65,24.35,441,"31",472,224.62441071411848,213.41652245379774,190.20314692626926,198.2337952497655,8.7,92.5,25,11.3,57.4,22531.8,26083.3,23867.1,0.5,-2.8,291.3,2.8,19.8,73,2.6,33.9,35.2,0.5,1.8,83.6,23.8,22.9,464,5.6,54.2,26,20,84.2,6.6,96,176.2,0.5,2.5,40.1,3145,80.5,98.3,11.97,6.9,25.8,44.5,34.5,44.7,12.4,"ITC46",2025,7378,7481,7701,8026,8101,8705,8960,9536,9836,9964,10539,10651,11109,11522,11747,12104,12010,11911,12050,11857,11939,"Nord",-0.4,"2115.94"
"RIPS070005","LORENZO ROCCI","VIA COLLE DELLA FELCE 28","http://www.liceorocci.it/",0,57,12,57027,"Fara in Sabina",23,64.76,56.57,73.68,60.18,26.32,6.7,91.43,8.57,11.43,83.67,76.5,"Rieti",10,"Classico",18.2,81.89999999999999,"[10.4, 3.9, 2.6, 1.3]","[9.1, 23.4, 24.7, 24.7]","Docenti per fasce di età (%) (A.S. 2025/26)",4.4,6.5,6,4.5,4,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,8,64,89,"RI","Rieti",12,"Rieti","Lazio","RI",6776,90.51,9.49,3119,3657,15.246309523809527,402,46.03010625737898,53.96989374262102,683,241,924,73.92,26.08,1068,791,277,74.06,25.94,43,"3",46,206.34627701710625,202.06491621458048,176.03669495905774,186.2835707433905,11.8,97.8,24,11.9,66.3,21464.6,18480.3,16619.1,0.9,-32.8,212.8,2.7,65.1,66.3,19.4,40.6,50.8,0.7,2.7,82.3,24.7,24.2,401,16.3,66.6,22,16,74.3,10,45.2,142.4,1,7.2,8.6,2432,58,41.4,3.16,7.1,347.8,43.8,29.6,43.1,17.2,"ITE42",2025,812,843,880,889,925,962,939,1028,1025,1091,1135,1152,1189,1252,1226,1312,1318,1308,1379,1341,1404,"Centro",0.3,
"SVPM01000X","GIULIANO DELLA ROVERE","VIA MONTURBANO 8","http://www.liceodellarovere.edu.it",0,9,7,9056,"Savona",64,56.64,51.22,62.88,55.31,24.96,4.98,82.29,17.71,18.75,83.43,73.74,"Savona",10,"Scienze Umane",19.6,80.5,"[9.3, 2.8, 5.6, 1.9]","[10.2, 13.9, 23.1, 33.3]","Docenti per fasce di età (%) (A.S. 2025/26)",7.3,5.3,6,3.8,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,8,33,121,"SV","Savona",7,"Savona","Liguria","SV",10749,89.49,10.51,5332,5417,18.96785714285714,537,49.604614382733274,50.395385617266726,748,260,1008,74.21,25.79,1535,1050,485,68.4,31.6,102,"2",104,213.14933509718801,204.70878232412375,181.09224280568952,189.861757872543,13.9,96.1,25.7,12.5,67.1,22245.5,20107.8,25179.3,0.8,-16.2,287.1,3,23,69.1,18.8,39.7,42.4,1.1,1,83.2,31.5,22.2,581,11.3,30.4,16,11,74.6,6.5,218,,1,1.8,38.5,2648,61.7,51.3,6.72,11.4,5.9,,35.4,35.6,22.5,"ITC32",2025,1307,1368,1449,1432,1521,1513,1668,1700,1803,1939,2024,1985,2200,2131,2176,2287,2379,2365,2418,2493,2437,"Nord",-0.37,"1562.88"
"FETL00901R","ALEOTTI - DOSSI","VIA CAMILLA RAVERA 11","http://www.aleottidosso.gov.it/",0,38,8,38008,"Ferrara",27,58.37,48.13,70.19,58.76,24.96,6.47,49.38,50.62,12.35,84.75,75.98,"Ferrara",10,"Tecnico - Tecnologico",29.9,70,"[11.1, 7.7, 8.5, 2.6]","[5.1, 6.8, 23.1, 35.0]","Docenti per fasce di età (%) (A.S. 2025/26)",3.8,5.5,6,6.5,3.1,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,1,20,8,"FE","Ferrara",8,"Ferrara","Emilia-Romagna","FE",16130,85.94,14.06,7821,8309,20.088888888888892,751,48.487290762554245,51.512709237445755,898,436,1334,67.32,32.68,2056,1453,603,70.67,29.33,183,"12",195,214.1568768123795,203.14479603197424,176.57045906578372,187.57046236839074,13,92.4,30.2,12.5,65,22071.7,21600.4,23503.7,0.6,6.2,287.5,3.8,28,74.1,8.5,38.3,42.9,0.6,1.1,82.9,44.8,29,634,8.1,56.6,28,20,78.7,5.4,176.4,156.6,0.7,3.9,34.2,1342,77.1,93.5,7.08,2.2,64.1,,37.8,39.9,19.2,"ITD56",2025,1750,1837,1938,2002,1919,2162,2195,2282,2348,2334,2519,2627,2690,2796,2930,3016,2949,2886,2936,2913,2916,"Nord",-0.56,"1441"
"ORPS01101N","DE CASTRO - CONTINI","VIA RIO MOGORO 55","http://www.liceodecastro.edu.it/",0,95,20,95065,"Terralba",19,65.23,55.85,75.39,70.39,25.21,6.83,81.36,18.64,10.17,92.46,75.18,"Oristano",10,"Scientifico",19.1,80.8,"[0.6, 6.2, 8.0, 4.3]","[1.2, 10.5, 29.0, 40.1]","Docenti per fasce di età (%) (A.S. 2025/26)",3.8,5.7,6,2.4,3.9,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,2,16,8,"OR","Oristano",20,"Oristano","Sardegna","OR",6064,98.45,1.55,2850,3214,14.649782608695652,348,46.99868073878628,53.00131926121372,525,209,734,71.53,28.47,955,714,241,74.76,25.24,57,"13",70,197.32804055321427,188.3884942869035,174.7334563797685,170.361818657607,10.2,99.2,24.2,17.8,48.5,18688.8,17164.2,17097.1,0.7,-21.9,56.8,2.9,59.5,59.7,6.3,46.7,58.2,1.5,3.4,82.8,29.1,28.9,420,15.6,18.3,,,76.3,10.4,5.8,88,0,3,2.9,1515,81.3,100,3.58,3.4,59.3,,35.4,34.7,26,"ITG28",2025,658,685,683,753,759,793,865,943,939,948,982,1036,988,1127,1182,1136,1169,1207,1186,1255,1216,"Isole",,"1700"
"MEPS009026","GIACOMO MINUTOLI","CONTRADA FUCILE","http://www.istitutosuperioreminutoli.gov.it/",0,83,19,83048,"Messina",31,71.51,63.67,80.61,74.36,26.24,7.2,75.27,24.73,19.35,91.89,75.19,"Messina",10,"Scientifico",11.7,88.4,"[2.5, 3.9, 4.2, 1.1]","[3.9, 13.1, 23.3, 48.1]","Docenti per fasce di età (%) (A.S. 2025/26)",8.1,7,6,5.1,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,2,18,8,"ME","Messina",19,"Messina","Sicilia","ME",25846,94.99,5.01,12583,13263,16.154404761904757,1470,48.68451597926178,51.31548402073822,2308,659,2967,77.79,22.21,3604,3094,510,85.85,14.15,107,"19",126,198.69555570012176,198.24758803233425,173.52394739535623,179.499787728066,5.5,93.4,19.2,27.3,53.2,19494.6,15684,17818.3,1.2,-35.3,71.8,3.2,11.5,48.8,7.7,42.7,54.5,0.5,4,81.7,47.8,30.2,436,34.8,68.6,21,11,68.7,13.7,19.4,59.6,0.8,4.9,14.5,1525,63.3,47.4,6.03,3.5,6.3,,38.8,26.5,48,"ITG13",2025,3583,3842,3947,4143,4198,4313,4545,4764,4576,4701,5022,4967,5129,5176,5458,5383,5653,5783,5817,5774,6019,"Isole",1.41,"1566.67"
"PDPS06000V","ALVISE CORNARO","VIA RICCOBONI 14","http://www.liceocornaro.com/pvw/app/PDLS0004/pvw_sito.php",0,28,5,28060,"Padova",100,78.2,73.91,82.79,82.42,26.88,6.6,93.02,6.98,9.63,81.64,72.71,"Padova",10,"Scientifico",12.6,87.3,"[2.3, 6.9, 2.3, 1.1]","[2.3, 14.9, 27.6, 42.5]","Docenti per fasce di età (%) (A.S. 2025/26)",0,5.8,6,3.8,3.8,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,12,117,130,"PD","Padova",5,"Padova","Veneto","PD",37325,88.9,11.1,18731,18594,20.330975609756095,1765,50.18352310783657,49.81647689216343,2341,840,3181,73.59,26.41,4339,3269,1070,75.34,24.66,406,"53",459,227.80461455759576,214.80159470778273,190.78285972930473,202.04238093570876,14.4,93.8,38.1,8.3,70.1,22579.8,25486.2,24502.1,0.5,4.1,347.8,2,16.9,76.8,4.9,31.6,31.6,0.6,1.6,84.1,40.4,22.6,517,5.5,64.5,34,25,84.3,6,150,130.5,0.5,2.7,30.1,4481,75.8,77.7,18.61,9.4,44.9,,32.7,48.5,10.3,"ITD36",2025,5671,5715,6130,6378,6212,6583,6942,7191,7424,7661,7996,8330,8556,8616,8906,9072,9165,9098,9151,9019,9271,"Nord",-1.17,"1719.49"
"VATF01701B","ISAAC NEWTON","VIA ZUCCHI 3","http://www.isisvarese.edu.it/",0,12,3,12133,"Varese",109,55.28,49.66,61.88,56.27,24.52,5.11,44.34,55.66,9.17,82.59,76.88,"Varese",10,"Tecnico - Tecnologico",31,68.89999999999999,"[9.1, 9.9, 8.6, 3.4]","[7.3, 20.7, 12.5, 28.4]","Docenti per fasce di età (%) (A.S. 2025/26)",5.5,5.4,6,2.8,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,7,66,42,"VA","Varese",3,"Varese","Lombardia","VA",38196,89.19,10.81,18939,19257,21.880740740740745,1707,49.583726044612,50.416273955388,2229,781,3010,74.05,25.95,4345,3114,1231,71.67,28.33,412,"40",452,221.8498790123655,211.1456658481405,187.39415269550926,195.4654050544525,12,93.1,35.6,10.3,69.5,22765.7,26059,22989,0.5,2.6,317.8,1.6,10.7,75.3,4.9,31,34.9,0.2,1.4,83.9,28.4,23.2,466,8.1,44.1,20,15,83.7,8.6,139.7,176.1,0.3,1.2,31.4,3166,78.1,99.1,21.03,7.5,20.3,38.5,37.7,42.5,18.1,"ITC41",2025,5513,5576,5898,6264,6103,6646,6855,7001,7295,7775,7997,8211,8265,8600,8543,9002,8826,8751,8899,8686,8881,"Nord",-0.86,"2163.56"
"COTF01000T","MAGISTRI CUMACINI","VIA COLOMBO","http://www.magistricumacini.it/",0,13,3,13075,"Como",182,60.86,56.66,65.45,67.58,24.5,4.38,53.47,46.53,8.21,83.64,74.25,"Como",10,"Tecnico - Tecnologico",12.4,87.6,"[2.5, 3.7, 5.6, 0.6]","[6.8, 20.5, 22.4, 37.9]","Docenti per fasce di età (%) (A.S. 2025/26)",0.8,5.4,6,4.7,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,10,191,13,"CO","Como",3,"Como","Lombardia","CO",17869,89.33,10.67,9097,8772,20.246718750000007,859,50.90939616094913,49.09060383905087,1445,513,1958,73.8,26.2,2085,1645,440,78.9,21.1,118,"31",149,227.42940600549701,213.21147968821248,191.48404652444276,198.28235067172724,12.8,95.1,34.8,9.9,68.5,22332.4,24241.2,23047.4,0.4,-1.6,365.8,1.2,12.9,73.3,3.2,29.4,33.1,,1.5,84.1,23.1,27.7,468,8.8,44.9,22,15,81.8,8.2,95.5,179.6,0.2,3.6,31.8,2480,71.2,88.3,12.28,13.6,20.7,39.1,35.7,43.3,15.8,"ITC42",2025,3743,3805,3912,4060,4197,4385,4525,4752,5084,5194,5228,5369,5627,5634,5760,5949,5972,5858,5902,5895,6011,"Nord",-0.8,"2012.2"
"TRTF030002","ALLIEVI - SANGALLO","VIA CESARE BATTISTI 131","http://ittterni.edu.it/",0,55,10,55032,"Terni",125,40.46,34.75,47.8,40.78,22.82,5.82,36.87,63.13,13.53,91.19,78.08,"Terni",10,"Tecnico - Tecnologico",25.5,74.4,"[7.2, 9.4, 5.6, 3.3]","[2.8, 21.1, 26.1, 24.4]","Docenti per fasce di età (%) (A.S. 2025/26)",4.1,5.7,6,0.8,3.3,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,9,143,22,"TR","Terni",10,"Terni","Umbria","TR",9637,88.38,11.62,4672,4965,17.91895061728395,512,48.479817370551004,51.520182629448996,634,231,865,73.29,26.71,1382,965,417,69.83,30.17,95,"4",99,212.9874541267355,206.0495474264045,185.57459843041875,191.06197491182076,11.6,96.4,31.3,10.6,73.4,22168.6,20923,19957.1,0.8,-23.5,312.9,4.2,68.8,66.2,16.7,30.2,36.9,0.5,1.9,83,36.2,24.7,443,13.6,58.1,31,17,80.2,9.3,106.1,122,0.3,2.4,17.1,1163,74.3,97.8,4.67,10.4,157.1,,41.4,28.7,20.4,"ITE22",2025,1116,1128,1179,1255,1291,1344,1388,1426,1518,1478,1673,1731,1829,1796,1943,1829,1956,2116,2040,1990,2019,"Centro",-0.25,"1316.67"
"BGPM010002","PAOLINA SECCO SUARDO","VIA ANGELO MAJ 8","http://www.suardo.it/",0,16,3,16024,"Bergamo",200,70.62,67.21,74.41,70.98,26.43,6.36,86.36,13.64,15.31,82.92,77.89,"Bergamo",10,"Scienze Umane",19.3,80.6,"[4.4, 6.2, 7.5, 1.2]","[2.5, 11.2, 21.9, 45.0]","Docenti per fasce di età (%) (A.S. 2025/26)",2.3,5.4,6,3,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,10,41,163,"BG","Bergamo",3,"Bergamo","Lombardia","BG",43955,87.13,12.87,22634,21321,20.655561403508766,2074,51.493572972358095,48.506427027641905,2879,1050,3929,73.28,26.72,5080,3843,1237,75.65,24.35,441,"31",472,224.62441071411848,213.41652245379774,190.20314692626926,198.2337952497655,8.7,92.5,25,11.3,57.4,22531.8,26083.3,23867.1,0.5,-2.8,291.3,2.8,19.8,73,2.6,33.9,35.2,0.5,1.8,83.6,23.8,22.9,464,5.6,54.2,26,20,84.2,6.6,96,176.2,0.5,2.5,40.1,3145,80.5,98.3,11.97,6.9,25.8,44.5,34.5,44.7,12.4,"ITC46",2025,7378,7481,7701,8026,8101,8705,8960,9536,9836,9964,10539,10651,11109,11522,11747,12104,12010,11911,12050,11857,11939,"Nord",-0.4,"2115.94"
"SVPS030004","GIORDANO BRUNO","VLE PONTELUNGO 83","http://www.liceogbruno.it/",0,9,7,9002,"Albenga",30,65.04,57.63,73.61,57.89,26.66,7.68,85.87,14.13,19.57,85.54,75.77,"Imperia",10,"Classico",32.9,67.1,"[11.7, 10.6, 5.6, 5.0]","[6.1, 12.2, 19.4, 29.4]","Docenti per fasce di età (%) (A.S. 2025/26)",7.8,5.3,6,0.9,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,11,86,145,"SV","Savona",7,"Savona","Liguria","SV",10749,89.49,10.51,5332,5417,18.96785714285714,537,49.604614382733274,50.395385617266726,748,260,1008,74.21,25.79,1535,1050,485,68.4,31.6,102,"2",104,213.14933509718801,204.70878232412375,181.09224280568952,189.861757872543,13.9,96.1,25.7,12.5,67.1,22245.5,20107.8,25179.3,0.8,-16.2,287.1,3,23,69.1,18.8,39.7,42.4,1.1,1,83.2,31.5,22.2,581,11.3,30.4,16,11,74.6,6.5,218,,1,1.8,38.5,2648,61.7,51.3,6.72,11.4,5.9,,35.4,35.6,22.5,"ITC32",2025,1307,1368,1449,1432,1521,1513,1668,1700,1803,1939,2024,1985,2200,2131,2176,2287,2379,2365,2418,2493,2437,"Nord",-0.37,"1562.88"
"CAPC09000E","BACHISIO RAIMONDO MOTZO","VIA CABOTO 7","http://www.liceomotzo.gov.it/",0,92,20,92051,"Quartu Sant'Elena",21,32.83,20.89,50.02,25.92,22.77,3.76,44.62,55.38,23.08,87.52,73.83,"Cagliari",10,"Scienze Umane - Economico sociale",21.2,79,"[2.3, 3.8, 9.8, 5.3]","[2.3, 9.0, 30.1, 37.6]","Docenti per fasce di età (%) (A.S. 2025/26)",1.1,5.7,6,5.1,3.9,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,9,39,116,"CA","Cagliari",20,"Cagliari","Sardegna","CA",30723,97.36,2.64,15052,15671,15.546549999999995,1812,48.99261139862644,51.00738860137356,1329,536,1865,71.26,28.74,3132,2448,684,78.16,21.84,249,"17",266,210.64486721572177,197.48382775476273,174.9955389661835,176.2601907094755,24.5,96.3,35,16.8,67.1,23077.6,20229.7,23318.6,0.6,3.1,77.5,3,21.4,65.3,6.7,42.5,54.1,0.4,2,83.1,63.6,16.6,433,20.8,77,37,19,78.6,10,34.7,107.1,1.3,6.2,21.7,5041,78.2,100,8.25,3.2,55.1,,41.6,32.4,37.9,"ITG27",2025,1772,1864,2049,2196,2188,2374,2394,2672,2869,3149,3115,3190,3518,3492,3643,3724,3662,3607,3769,3632,3593,"Isole",,"1608.03"
"TAPM020008","VITTORINO DA FELTRE","VIA POLIBIO 44","http://www.liceovittorino.gov.it/",0,73,16,73027,"Taranto",110,58.77,53.8,64.29,58.93,25.03,5.3,58.79,41.21,10.61,89.27,79.74,"Taranto",10,"Scienze Umane",27,73.1,"[5.6, 11.9, 7.1, 2.4]","[0.8, 4.8, 17.5, 50.0]","Docenti per fasce di età (%) (A.S. 2025/26)",2.2,7,6,12.2,4.1,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,8,17,103,"TA","Taranto",16,"Taranto","Puglia","TA",26512,98.07,1.93,13224,13288,17.56413502109705,1428,49.87929993964997,50.12070006035003,2016,383,2399,84.04,15.96,3838,2939,899,76.58,23.42,182,"7",189,198.322656490634,196.18360090748627,172.39193795193052,177.8117899358795,7.7,97.4,17.9,28.5,52.7,19957.9,18219,15665.7,1.1,-42.5,151.9,2.9,18.9,47.5,10.6,42.8,52.4,0.5,4.3,82.6,23.5,20,486,33.2,50.2,33,17,74.1,12.2,35.7,180.4,1.1,8.9,15.5,3603,51.5,50.3,9.73,3.8,19.8,,33.3,16.3,62.7,"ITF43",2025,3220,3405,3482,3639,3659,3867,3992,4282,4357,4486,4851,4761,5113,5264,5426,5391,5447,5547,5606,5751,5854,"Sud",1.68,"1550"
"PRPM010005","ALBERTINA SANVITALE","PLE SAN SEPOLCRO 3","http://www.sanvitale.net/",0,34,8,34027,"Parma",135,55.69,51.81,60.06,53.6,24.93,5.93,88.21,11.79,16.22,83.53,79,"Parma",10,"Scienze Umane",18.5,81.5,"[8.6, 4.9, 2.5, 2.5]","[6.2, 11.7, 29.0, 34.6]","Docenti per fasce di età (%) (A.S. 2025/26)",5.3,5.5,6,0.9,3.1,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,10,31,217,"PR","Parma",8,"Parma","Emilia-Romagna","PR",20849,84.08,15.92,10346,10503,20.154573643410856,940,49.62348314067821,50.37651685932179,1186,695,1881,63.05,36.95,2348,1751,597,74.57,25.43,191,"13",204,222.89498069239,214.967877258197,184.99408899360475,194.75664888523397,13.8,89.3,29.3,8.4,69.5,24165.3,27869.1,27083.2,0.5,18.1,340.1,3.1,16.9,76.8,6.7,36.7,40,0.7,1.4,83.9,40.1,21.4,596,8.4,60,27,15,82.4,6.3,371.9,108.1,0.2,3.1,62.5,3956,79.7,93,7.6,4.2,87.8,,39.4,44.2,11.8,"ITD52",2025,3057,3212,3248,3444,3428,3602,3632,3787,3957,3998,4067,4096,4146,4215,4417,4477,4368,4446,4286,4424,4324,"Nord",-0.98,"1753.23"
"BGPC02000C","PAOLO SARPI","PZZA ROSATE 4","http://www.liceosarpi.bg.it/",0,16,3,16024,"Bergamo",136,83.73,79.89,87.83,80.41,28.45,6.97,91.91,8.09,10.54,86.22,83.73,"Bergamo",10,"Classico",4.1,95.8,"[4.1, 0.0, 0.0, 0.0]","[0.0, 12.2, 36.7, 46.9]","Docenti per fasce di età (%) (A.S. 2025/26)",4,5.4,6,10,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,6,27,95,"BG","Bergamo",3,"Bergamo","Lombardia","BG",43955,87.13,12.87,22634,21321,20.655561403508766,2074,51.493572972358095,48.506427027641905,2879,1050,3929,73.28,26.72,5080,3843,1237,75.65,24.35,441,"31",472,224.62441071411848,213.41652245379774,190.20314692626926,198.2337952497655,8.7,92.5,25,11.3,57.4,22531.8,26083.3,23867.1,0.5,-2.8,291.3,2.8,19.8,73,2.6,33.9,35.2,0.5,1.8,83.6,23.8,22.9,464,5.6,54.2,26,20,84.2,6.6,96,176.2,0.5,2.5,40.1,3145,80.5,98.3,11.97,6.9,25.8,44.5,34.5,44.7,12.4,"ITC46",2025,7378,7481,7701,8026,8101,8705,8960,9536,9836,9964,10539,10651,11109,11522,11747,12104,12010,11911,12050,11857,11939,"Nord",-0.4,"2115.94"
