cod_scuola,nome_scuola,indirizzo_scuola,sito_scuola,scuola_paritaria,id_provincia,id_regione,id_comune,comune_scuola,num_diplomati_x_coorte,indice_fga,fga_forchetta_bassa,fga_forchetta_alta,indice_perc_cfu,indice_media_voti,completamento_pct,tasso_immatricolazione_pct,tasso_non_immatricolazione_pct,abbandono_pct,voto_medio_immatricolati,voto_medio_non_immatricolati,comune_di_ricerca,raggio_km_ricerca,tipologia_ricerca
TOTD02401A,GIOVANNI CENA,VIA DORA BALTEA 3,http://lnx.iiscena.it/,0,1,1,1125,Ivrea,96,46.34,40.33,53.23,45.47,23.66,5.27,43.1,56.9,9.66,81.6,74.15,Biella,10,Tecnico - Economico
BITA007018,GAE AULENTI,VLE MACALLE' 54,http://www.iisgaeaulenti.it/,0,96,1,96004,Biella,54,,,,,,5.08,,,,,,Biella,10,Tecnico - Tecnologico
CNPC060001,PEANO - PELLICO,CSO GIOLITTI 11,http://liceocuneo.it/,0,4,1,4078,Cuneo,60,86.83,81.5,92.39,86.33,28.48,7.72,92.22,7.78,6.67,87.43,81.43,Cuneo,10,Classico
CNPS07000P,VASCO - BECCARIA - GOVONE,PZZA IV NOVEMBRE 5,http://iliceimondovi.edu.it/,0,4,1,4130,Mondovì,14,80.34,69.84,91.61,81.76,27.47,7.92,90.48,9.52,9.52,88.76,85.75,Cuneo,10,Classico
CNPS010003,GIOVENALE ANCINA,PZZA DON MARIO PICCO 6,http://liceoancina.gov.it/,0,4,1,4089,Fossano,24,93.18,85.39,100.0,92.93,29.21,7.4,97.26,2.74,13.7,86.73,79.5,Cuneo,10,Scientifico
CNPS02000N,PEANO - PELLICO,VIA MONTE ZOVETTO 8,http://liceocuneo.it/,0,4,1,4078,Cuneo,105,89.82,85.61,94.25,91.41,28.59,8.36,93.35,6.65,8.23,88.48,80.81,Cuneo,10,Scientifico
CNTF017022,GIANCARLO VALLAURI,VIA SAN MICHELE 68,http://www.vallauri.edu/public/ita/pagina.asp,0,4,1,4089,Fossano,56,88.86,83.38,94.64,93.63,28.09,7.11,91.18,8.82,8.24,85.85,75.6,Cuneo,10,Scientifico - Scienze applicate
CNTF029017,CIGNA - BARUFFI - GARELLI,VIA DI CURAZZA 15,http://www.cigna-baruffi-garelli.gov.it/,0,4,1,4130,Mondovì,43,78.84,72.66,85.52,83.76,26.87,7.44,90.08,9.92,12.98,87.65,73.08,Cuneo,10,Scientifico - Scienze applicate
CNPM010004,EDMONDO DE AMICIS,CSO CARLO BRUNET 12,http://www.magistralecuneo.it/,0,4,1,4078,Cuneo,63,78.68,73.17,84.41,86.28,26.53,6.86,81.48,18.52,5.82,87.79,80.31,Cuneo,10,Scienze Umane
CNSL02401V,BIANCHI - VIRGINIO,CSO ALCIDE DE GASPERI 11,http://www.artisticoegobianchi.it,0,4,1,4078,Cuneo,68,62.71,55.12,71.5,52.12,26.8,6.75,36.59,63.41,8.78,84.53,82.45,Cuneo,10,Artistico
CNSD021011,AMLETO BERTONI,VIA SAN GIOVANNI 1,http://www.istitutosoleri.it,0,4,1,4203,Saluzzo,36,54.47,43.97,66.28,50.18,25.05,6.75,35.19,64.81,7.41,88.45,81.73,Cuneo,10,Artistico
CNTD04000P,FRANCO ANDREA BONELLI,VLE ANGELI 12,http://www.itcbonelli.it/,0,4,1,4078,Cuneo,122,77.56,72.83,82.5,80.5,26.95,6.63,59.95,40.05,4.9,86.51,77.75,Cuneo,10,Tecnico - Economico
CNRC00301D,SEBASTIANO GRANDIS,CSO IV NOVEMBRE 16,http://www.grandiscuneo.it/,0,4,1,4078,Cuneo,20,63.85,50.99,78.23,64.25,25.61,3.78,40.98,59.02,8.2,81.72,76.67,Cuneo,10,Tecnico - Economico
CNTF010005,MARIO DALPOZZO,CSO ALCIDE DE GASPERI 30,http://www.itiscuneo.gov.it/,0,4,1,4078,Cuneo,151,77.94,73.4,82.8,83.02,26.74,6.23,53.41,46.59,6.15,87.53,78.26,Cuneo,10,Tecnico - Tecnologico
CNTL024018,BIANCHI - VIRGINIO,VIA FLLI RAMORINO 3,http://www.artisticoegobianchi.it/,0,4,1,4078,Cuneo,35,77.45,67.08,88.4,84.75,26.42,5.89,36.79,63.21,3.77,87.54,79.24,Cuneo,10,Tecnico - Tecnologico
CNTA02801P,VIRGINIO - DONADIO,VIA SAVIGLIANO 25,http://www.isvirginio.it/,0,4,1,4078,Cuneo,40,,,,,,5.62,,,,,,Cuneo,10,Tecnico - Tecnologico
NOPC07000L,CARLO ALBERTO,BALUARDO LAMARMORA 8C,http://liceoclassiconovara.it/,0,3,1,3106,Novara,42,79.23,73.14,85.79,75.21,27.99,6.48,96.06,3.94,11.81,85.39,77.4,Novara,10,Classico
VCPC00101T,LUIGI LAGRANGIA,VIA DUOMO 4,http://www.iislagrangia.it,0,2,1,2158,Vercelli,36,75.64,68.93,83.03,78.09,26.78,8.0,89.09,10.91,13.64,89.44,84.17,Novara,10,Classico
PVPC010006,BENEDETTO CAIROLI,VIA CAIROLI 27,http://liceoginnasiostatalebcairoli.it/,0,18,3,18177,Vigevano,29,74.64,67.43,82.44,76.45,26.74,7.81,96.55,3.45,11.49,87.15,81.0,Novara,10,Classico
NOPS010004,ALESSANDRO ANTONELLI,VIA TOSCANA 20,http://www.liceoantonelli.novara.it/,0,3,1,3106,Novara,33,78.51,71.64,86.32,75.78,27.75,7.78,93.94,6.06,21.21,83.63,72.33,Novara,10,Scientifico
NOPS002016,BIAGIO PASCAL,STRADA PROVLE PER NOVARA 4,http://www.iisbiagiopascal.it/,0,3,1,3131,Romentino,37,73.49,66.94,80.38,82.2,25.77,7.64,92.04,7.96,8.85,86.79,83.78,Novara,10,Scientifico
NOPS07000Q,CONVITTO CARLO ALBERTO,VIA DELL'ARCHIVIO 6,http://www.convittonovara.gov.it/,0,3,1,3106,Novara,34,68.96,62.0,76.29,78.48,25.13,6.62,88.35,11.65,8.74,85.26,78.83,Novara,10,Scientifico
NOPS03500C,SAN LORENZO,BALUARDO LAMARMORA 14,http://www.salesiani.novara.it/,1,3,1,3106,Novara,22,67.96,59.72,77.13,70.52,25.85,7.07,95.45,4.55,16.67,83.14,71.67,Novara,10,Scientifico
NOPSUI500C,GIACOMO LEOPARDI,VIA COSTANTINO PORTA 25,http://www.scuolenovara.it,1,3,1,3106,Novara,0,,,,,,0.0,,,,,,Novara,10,Scientifico - Scienze applicate
VCPS021016,AMEDEO AVOGADRO,CSO PALESTRO 29,http://iisavogadrovc.gov.it,0,2,1,2158,Vercelli,24,58.5,50.32,67.67,63.09,24.47,6.07,88.89,11.11,16.67,78.31,66.25,Novara,10,Scientifico - Sportivo
PVPSTA500Q,LEONARDO DA VINCI,VIA MONSIGNOR BRRUTI 6,,1,18,3,18177,Vigevano,16,38.45,25.83,52.83,34.58,23.08,0.0,53.06,46.94,12.24,79.38,74.48,Novara,10,Scientifico - Sportivo
NOPM010005,CONTESSA TORNIELLI BELLINI,BALUARDO LAMARMORA 10,http://www.liceobellini.gov.it/,0,3,1,3106,Novara,67,63.22,57.89,69.04,67.25,25.1,4.69,82.09,17.91,13.43,81.21,73.25,Novara,10,Scienze Umane
PVPM025004,SAN GIUSEPPE,VICOLO DEOMINI 10,http://www.sangiuseppevigevano.eu/,1,18,3,18177,Vigevano,15,44.53,33.61,57.44,49.1,22.79,5.43,77.78,22.22,22.22,83.91,82.5,Novara,10,Scienze Umane
NOPL015002,GIACOMO LEOPARDI,VIA COSTANTINO PORTA 25,http://www.scuolenovara.it/scuole_novara/Novara_-_Liceo_Scientifico.html,1,3,1,3106,Novara,16,26.43,15.69,43.07,17.37,22.26,0.0,72.0,28.0,42.0,75.86,69.86,Novara,10,Scienze Umane - Economico sociale
NOSL010001,FELICE CASORATI,VIA GREPPI 18,http://www.liceodellearticasorati.gov.it/,0,3,1,3106,Novara,95,60.3,53.57,68.34,51.33,26.31,5.37,33.8,66.2,9.76,83.45,78.91,Novara,10,Artistico
NOSL015004,AMEDEO MODIGLIANI,VIA COSTANTINO PORTA 25,http://www.scuolenovara.it,1,3,1,3106,Novara,0,,,,,,0.0,,,,,,Novara,10,Artistico
NOTD002012,BIAGIO PASCAL,STRADA PROVLE PER NOVARA 4,http://www.iisbiagiopascal.it/,0,3,1,3131,Romentino,67,48.29,42.37,55.19,48.72,23.74,5.79,64.18,35.82,16.92,82.79,75.35,Novara,10,Tecnico - Economico
NOTD09000R,OTTAVIANO FABRIZIO MOSSOTTI,VLE CURTATONE 5,http://www.mossotti.it/,0,3,1,3106,Novara,104,46.87,41.87,52.53,47.42,23.56,4.3,61.22,38.78,13.46,82.77,75.08,Novara,10,Tecnico - Economico
NOTD035008,QUINTINO SELLA,VIA COSTANTINO PORTA 25,http://www.scuolenovara.it,1,3,1,3106,Novara,0,,,,,,0.0,,,,,,Novara,10,Tecnico - Economico
NOTF040002,GIACOMO FAUSER,VIA RICCI 14,http://www.fauser.edu/,0,3,1,3106,Novara,143,59.48,54.6,65.0,62.53,24.77,3.92,46.87,53.13,9.05,84.94,73.39,Novara,10,Tecnico - Tecnologico
NOTF03000B,GIUSEPPE OMAR,BALUARDO LAMARMORA 12,http://www.itiomar.it/,0,3,1,3106,Novara,150,59.29,54.57,64.99,57.91,25.28,4.35,48.12,51.88,13.75,83.65,72.21,Novara,10,Tecnico - Tecnologico
NOTA00301B,GIUSEPPE BONFANTINI,CSO RISORGIMENTO 405,http://www.bonfantini.it/,0,3,1,3106,Novara,87,53.61,47.33,61.12,64.15,23.17,3.7,42.97,57.03,11.79,84.95,77.03,Novara,10,Tecnico - Tecnologico
NOTB12500G,FRANCESCO BARACCA,VIA COSTANTINO PORTA 25,http://www.scuolenovara.it,1,3,1,3106,Novara,0,,,,,,0.0,,,,,,Novara,10,Tecnico - Tecnologico
NOTL00601Q,PIER LUIGI NERVI,VIA SAN BERNARDINO DA SIENA 10,http://www.iisnervi.it/,0,3,1,3106,Novara,64,,,,,,5.56,,,,,,Novara,10,Tecnico - Tecnologico
VBPS02000P,BONAVENTURA CAVALIERI,VIA MADONNA DI CAMPAGNA 18,http://www.liceocavalieri.gov.it/,0,103,1,103072,Verbania,18,75.16,65.96,85.2,67.51,27.94,6.39,89.29,10.71,14.29,83.64,77.83,Verbania,10,Classico
NOPS00401T,ENRICO FERMI,VIA MONTENERO 15A,http://www.iisenricofermiarona.it/,0,3,1,3008,Arona,30,71.42,63.99,79.42,71.87,26.51,6.72,85.87,14.13,11.96,87.8,83.77,Verbania,10,Classico
VAPC020001,ERNESTO CAIROLI,VIA DANTE 11,http://www.liceoclassicovarese.gov.it/,0,12,3,12133,Varese,145,71.02,67.27,75.14,69.91,26.66,7.42,91.08,8.92,15.33,84.06,81.18,Verbania,10,Classico
VBPS00101A,PIERO GOBETTI,VIA XI SETTEMBRE 11,http://www.liceopierogobetti.gov.it/,0,103,1,103050,Omegna,37,74.89,68.24,82.28,77.65,26.66,7.95,88.5,11.5,15.93,89.42,78.23,Verbania,10,Scientifico
VAPS11000A,VITTORIO SERENI,VIA LUGANO 24,http://liceoluino.gov.it/,0,12,3,12092,Luino,55,67.8,61.9,74.23,75.35,25.23,5.97,79.39,20.61,11.52,80.08,71.88,Verbania,10,Scientifico - Scienze applicate
VBTF00701B,LORENZO COBIANCHI,PZZA MARTIRI DI TRAREGO 8,http://www.cobianchi.it/,0,103,1,103072,Verbania,42,67.67,61.37,74.44,72.25,25.57,8.02,88.98,11.02,11.81,81.87,70.15,Verbania,10,Scientifico - Scienze applicate
VAPS012016,EDITH STEIN,VIA DEI GELSOMINI 14,http://www.steingavirate.gov.it,0,12,3,12072,Gavirate,29,72.36,64.7,80.29,79.52,25.82,8.9,83.15,16.85,5.62,85.05,83.0,Verbania,10,Scientifico - Sportivo
VAPSDE500S,MARIA AUSILIATRICE,PZZALE DELLA LIBERTA' 9,http://www.scuolamariausiliatrice.com/2019/,1,12,3,12133,Varese,23,52.68,43.74,62.98,54.52,24.1,7.5,74.65,25.35,18.31,77.21,72.61,Verbania,10,Scientifico - Sportivo
VAPM01000E,ALESSANDRO MANZONI,VIA MORSELLI 10,http://www.liceimanzoni.it/wp_manzoni/,0,12,3,12133,Varese,32,67.94,60.57,76.18,70.06,25.9,6.11,83.33,16.67,14.58,84.75,80.53,Verbania,10,Scienze Umane - Economico sociale
VAPQ02500C,MARIA AUSILIATRICE,PZZA LIBERTA' 9,http://www.scuolamariausiliatrice.com/,1,12,3,12133,Varese,15,44.43,34.19,56.25,38.73,24.02,7.78,85.11,14.89,21.28,80.57,76.57,Verbania,10,Scienze Umane - Economico sociale
VAPL095008,ROSETUM,VIA MAZZINI 5,http://scuolemanfredini.it/,1,12,3,12013,Besozzo,13,35.24,21.85,52.39,35.22,22.23,6.33,56.1,43.9,17.07,80.91,72.06,Verbania,10,Linguistico
VBIS00100X,PIERO GOBETTI,VIA XI SETTEMBRE 11,http://www.liceopierogobetti.gov.it/,0,103,1,103050,Omegna,38,77.81,68.03,88.48,77.24,27.41,5.81,38.26,61.74,5.22,89.98,83.04,Verbania,10,Artistico
VASL02801L,ANGELO FRATTINI,VIA VALVERDE 2,http://www.artisticovarese.gov.it/,0,12,3,12133,Varese,143,59.78,54.94,65.18,57.44,25.45,5.4,47.8,52.2,9.05,83.88,79.14,Verbania,10,Artistico
VASLQ8500T,MANFREDINI,VIA MERANO 3,,1,12,3,12133,Varese,0,,,,,,0.0,,,,,,Verbania,10,Artistico
VBTD002012,FERRINI - FRANZOSINI,VIA MASSARA 8,http://www.ferrinifranzosini.edu.it/,0,103,1,103072,Verbania,68,64.77,58.08,72.07,69.77,25.17,5.81,48.06,51.94,7.77,85.54,74.94,Verbania,10,Tecnico - Economico
VATD05500V,GALILEO GALILEI,VIA ALLA TORRE 16,http://www.galileilaveno.it,1,12,3,12087,Laveno-Mombello,0,,,,,,0.0,,,,,,Verbania,10,Tecnico - Economico
PVPS00101G,ANGELO OMODEO,STRADA PAVESE 4,http://liceoomodeo.it/,0,18,3,18102,Mortara,38,70.99,64.49,78.26,76.37,25.87,5.8,90.52,9.48,17.24,84.42,64.55,Vercelli,10,Scientifico
PVTD00101B,ANGELO OMODEO,STRADA PAVESE 4,http://liceoomodeo.it/,0,18,3,18102,Mortara,21,56.28,46.04,67.91,58.34,24.51,5.56,61.54,38.46,13.85,83.18,71.04,Vercelli,10,Tecnico - Economico
VCTD013013,CAMILLO CAVOUR,CSO ITALIA 42,http://www.cavourvercelli.it/,0,2,1,2158,Vercelli,66,43.96,37.65,51.37,41.74,23.54,5.25,56.0,44.0,14.5,83.36,77.16,Vercelli,10,Tecnico - Economico
VCTF019018,GIULIO CESARE FACCIO,PZZA CESARE BATTISTI 9,http://nuke.itisvc.it/,0,2,1,2158,Vercelli,81,58.83,52.36,66.37,63.38,24.51,4.64,43.62,56.38,9.88,85.28,73.5,Vercelli,10,Tecnico - Tecnologico
VCTA01201R,GALILEO FERRARIS,PZZA DELLA VITTORIA 3,http://www.iis-galileoferraris.it/wp/,0,2,1,2158,Vercelli,36,43.58,34.22,55.24,41.69,23.46,5.87,44.44,55.56,14.81,86.35,79.53,Vercelli,10,Tecnico - Tecnologico
MIPC05000V,GIOVANNI BERCHET,VIA COMMENDA 26,http://www.liceoberchet.gov.it/,0,15,3,15146,Milano,121,77.86,73.89,82.21,74.49,27.75,7.13,93.68,6.32,15.66,86.58,83.91,Milano,10,Classico
MIPC06500L,SACRO CUORE,VIA ROMBON 78,http://www.sacrocuore.org/,1,15,3,15146,Milano,27,77.2,69.64,85.25,83.12,26.55,8.18,93.83,6.17,11.11,88.86,81.2,Milano,10,Classico
MIPC03000N,GIOSUE' CARDUCCI,VIA BEROLDO 9,http://www.liceoclassicocarducci.gov.it/,0,15,3,15146,Milano,229,75.55,72.33,79.11,71.18,27.59,7.65,90.7,9.3,15.99,84.14,78.31,Milano,10,Classico
MIPC005001,ALEXIS CARREL,VIA INGANNI 12,http://www.fondazionegrossman.org/,1,15,3,15146,Milano,19,73.65,64.78,83.07,77.01,26.44,8.17,91.53,8.47,10.17,84.72,79.8,Milano,10,Classico
MIPC040008,CESARE BECCARIA,VIA CARLO LINNEO 5,http://www.liceobeccaria.gov.it/pvw/app/MILG0001/pvw_sito.php,0,15,3,15146,Milano,195,72.66,69.25,76.4,70.87,26.93,7.7,89.42,10.58,14.51,88.69,85.44,Milano,10,Classico
MIPC01000C,ALESSANDRO MANZONI,VIA ORAZIO 3,http://www.liceoclassicomanzoni.gov.it/,0,15,3,15146,Milano,195,72.38,68.92,76.2,69.17,27.07,7.23,85.49,14.51,15.19,89.8,83.92,Milano,10,Classico
MIPC170001,GIUSEPPE PARINI,VIA GOITO 4,http://liceoparini.gov.it/,0,15,3,15146,Milano,216,72.38,69.06,76.02,70.25,26.94,7.5,87.96,12.04,14.35,85.62,82.77,Milano,10,Classico
MIPC110009,EDUC E SETTI CARRARO DALLA CHIESA,VIA PASSIONE 12,http://setticarraro.gov.it/,0,15,3,15146,Milano,35,71.36,64.58,78.71,70.3,26.69,7.4,90.57,9.43,13.21,87.39,89.9,Milano,10,Classico
MIPC20000G,TITO LIVIO,VIA CIRCO 4,http://www.titolivio.it/,0,15,3,15146,Milano,112,69.37,65.12,74.09,66.42,26.68,5.98,84.02,15.98,14.79,82.11,78.83,Milano,10,Classico
MIPC125003,FAES CITTA' STUDI,VIA ZANOIA,http://www.faesmilano.it/,1,15,3,15146,Milano,12,68.75,57.5,80.35,70.07,26.09,6.67,86.84,13.16,5.26,86.21,71.8,Milano,10,Classico
MIPC15500V,SANT'AMBROGIO,VIA COPERNICO 9,http://www.salesianimilano.it/,1,15,3,15146,Milano,23,68.54,60.03,77.87,65.6,26.58,7.57,85.51,14.49,14.49,83.68,83.9,Milano,10,Classico
MIPC18500P,ZACCARIA,VIA DELLA COMMENDA 5,http://www.istitutozaccaria.it/,1,15,3,15146,Milano,12,64.97,53.39,77.39,69.36,25.27,0.0,86.11,13.89,11.11,85.55,83.6,Milano,10,Classico
MIPS02201V,SALVADOR ALLENDE,VIA ULISSE DINI 7,http://www.allendecustodi.edu.it/,0,15,3,15146,Milano,11,64.48,50.14,80.52,55.66,26.8,5.0,90.91,9.09,18.18,79.8,70.0,Milano,10,Classico
MIPC10500T,LEONE XIII,VIA LEONE XIII 12,http://www.leonexiii.it/,1,15,3,15146,Milano,17,63.06,53.38,73.73,57.01,26.29,6.29,86.54,13.46,15.38,87.51,84.43,Milano,10,Classico
MIPC039015,OMERO,VIA DEL VOLGA 4,http://www.iis-russell.gov.it/,0,15,3,15146,Milano,17,58.14,48.37,69.27,51.56,25.77,7.17,86.27,13.73,19.61,83.05,77.57,Milano,10,Classico
MIPM050003,VIRGILIO,PZZA ASCOLI 2,http://www.liceovirgiliomilano.edu.it/,0,15,3,15146,Milano,20,57.63,46.99,69.43,60.56,24.56,5.85,90.24,9.76,17.07,78.43,80.0,Milano,10,Classico
MIPC16500D,COLLEGIO SAN CARLO,CSO MAGENTA 71,http://www.collegiosancarlo.it,1,15,3,15146,Milano,25,52.09,44.08,60.85,52.16,24.24,6.77,88.16,11.84,13.16,86.4,96.22,Milano,10,Classico
MIPC09500C,GONZAGA,VIA VITRUVIO 41,http://www.gonzaga-milano.it/,1,15,3,15146,Milano,13,49.98,39.35,62.19,51.71,23.79,5.0,90.24,9.76,21.95,88.19,89.0,Milano,10,Classico
MIPC075007,GIOVANNI BATTISTA MONTINI,CSO DI PORTA ROMANA 105,http://www.istitutomontini.it/montini/,1,15,3,15146,Milano,31,48.43,41.27,56.62,45.23,24.2,0.0,90.43,9.57,17.02,80.71,79.78,Milano,10,Classico
MIPC04500B,EDMONDO DE AMICIS,VIA LAMARMORA 34,http://deamicismilano.com/,1,15,3,15146,Milano,29,29.48,21.76,39.59,21.23,22.53,0.0,80.9,19.1,32.58,84.18,81.88,Milano,10,Classico
MIPS08000T,ALESSANDRO VOLTA,VIA BENEDETTO MARCELLO 7,http://www.liceovolta.it/nuovo/,0,15,3,15146,Milano,222,87.26,84.04,90.68,87.92,28.39,7.9,95.2,4.8,11.09,85.57,83.25,Milano,10,Scientifico
MIPS03000R,LEONARDO DA VINCI,VIA RESPIGHI 5,http://www.liceoleonardomi.gov.it/,0,15,3,15146,Milano,164,81.1,77.52,84.94,80.86,27.76,5.55,93.1,6.9,12.17,84.18,84.15,Milano,10,Scientifico
MIPS375001,ALEXIS CARREL,VIA INGANNI 12,http://www.fondazionegrossman.org/,1,15,3,15146,Milano,43,78.04,71.76,84.71,82.84,26.79,8.41,87.02,12.98,9.16,86.68,78.65,Milano,10,Scientifico
MIPS18000P,ELIO VITTORINI,VIA DONATI 5,http://www.eliovittorini.gov.it/wordpress/,0,15,3,15146,Milano,188,76.51,73.1,80.15,82.17,26.5,6.3,93.79,6.21,11.52,83.28,78.46,Milano,10,Scientifico
MIPSR85009,SAN RAFFAELE,VIA OLGETTINA 46,,1,15,3,15146,Milano,19,76.36,60.82,93.48,77.28,27.05,6.21,89.47,10.53,15.79,85.47,95.0,Milano,10,Scientifico
MIPS01000G,ALBERT EINSTEIN,VIA EINSTEIN 3,http://www.liceoeinsteinmilano.gov.it/,0,15,3,15146,Milano,208,75.95,72.67,79.57,76.22,27.08,6.84,93.76,6.24,15.84,83.17,75.03,Milano,10,Scientifico
MIPS070007,VITTORIO VENETO,VIA DE VINCENTI 7,http://www.liceovittorioveneto.it/pvw/app/MILS0005/pvw_sito.php,0,15,3,15146,Milano,247,75.1,71.95,78.5,79.14,26.53,7.69,91.63,8.37,13.09,83.57,78.24,Milano,10,Scientifico
MIPS295009,SACRO CUORE,VIA ROMBON 78,http://www.sacrocuore.org/,1,15,3,15146,Milano,42,72.6,66.44,79.07,80.96,25.71,6.79,94.44,5.56,7.94,85.49,81.0,Milano,10,Scientifico
MIPS026016,LUIGI CREMONA,VLE MARCHE 7173,http://www.iiscremona.gov.it/,0,15,3,15146,Milano,175,72.5,68.97,76.39,73.55,26.57,7.2,89.9,10.1,15.43,81.63,75.72,Milano,10,Scientifico
MIPS16500L,SANT'AMBROGIO,VIA COPERNICO 9,http://www.salesianimilano.it/,1,15,3,15146,Milano,83,72.49,67.88,77.52,74.08,26.51,6.45,93.57,6.43,14.86,79.67,72.13,Milano,10,Scientifico
MIPS43500B,ERNESTO BREDA,VLE MATTEOTTI 425,http://www.salesianisesto.it/,1,15,3,15209,Sesto San Giovanni,30,71.33,64.16,79.4,65.26,27.29,8.74,93.41,6.59,18.68,83.94,71.83,Milano,10,Scientifico
MIPS16000D,GUGLIELMO MARCONI,VIA DEI NARCISI 5,http://www.marconionline.it/pvw/app/MILS0009/pvw_sito.php,0,15,3,15146,Milano,64,71.01,65.76,76.73,76.01,25.92,4.4,88.6,11.4,12.95,79.57,74.5,Milano,10,Scientifico
MIPS07201X,SEVERI - CORRENTI,VIA ALCUINO 4,http://www.severi-correnti.edu.it/,0,15,3,15146,Milano,111,69.94,65.72,74.48,72.59,26.07,5.12,87.46,12.54,11.64,81.83,74.26,Milano,10,Scientifico
MIPS37000T,DONATELLI - PASCAL,VIA CAMPANIA 6,http://www.donatelli-pascal.gov.it/,0,15,3,15146,Milano,169,69.45,65.87,73.36,72.84,25.93,5.42,89.39,10.61,13.75,82.12,76.31,Milano,10,Scientifico
MIPS05701T,NICOLA MORESCHI,VIA SAN MICHELE DEL CARSO 24,http://www.istitutomoreschi.gov.it/,0,15,3,15146,Milano,71,68.61,63.66,73.95,74.01,25.59,4.71,91.59,8.41,12.62,82.82,71.06,Milano,10,Scientifico
MIPS20500T,ZACCARIA,VIA DELLA COMMENDA 5,http://www.istitutozaccaria.it/,1,15,3,15146,Milano,21,68.32,59.52,77.46,72.84,25.66,5.82,87.3,12.7,6.35,86.98,76.38,Milano,10,Scientifico
MIPS09500G,LEONE XIII,VIA LEONE XIII 12,http://www.leonexiii.it/,1,15,3,15146,Milano,44,67.7,61.5,74.51,68.86,25.99,6.08,88.64,11.36,15.15,84.83,87.33,Milano,10,Scientifico
MIPS26000A,GIAN BATTISTA VICO,VLE ITALIA 26,http://www.liceovico.gov.it/,0,15,3,15093,Corsico,61,67.43,62.25,73.09,68.47,25.97,6.67,95.14,4.86,14.59,82.73,77.11,Milano,10,Scientifico
MIPS175007,COLLEGIO SAN CARLO,CSO MAGENTA 71,http://www.collegiosancarlo.it,1,15,3,15146,Milano,67,65.34,59.85,71.32,69.28,25.37,6.18,76.62,23.38,11.44,85.68,84.05,Milano,10,Scientifico
MIPS15000V,PIERO BOTTONI,VIA MAC MAHON 9698,http://www.liceobottoni.gov.it/,0,15,3,15146,Milano,100,64.65,60.29,69.69,62.93,25.96,6.42,88.67,11.33,20.33,83.02,73.44,Milano,10,Scientifico
MIPS039018,BERTRAND RUSSELL,VIA GATTI 16,http://www.iis-russell.gov.it/,0,15,3,15146,Milano,37,60.12,53.56,67.35,68.24,24.24,5.95,91.96,8.04,16.07,77.7,68.89,Milano,10,Scientifico
MITE01000V,GIULIO NATTA,VIA DON CALABRIA 16,http://www.itasnatta.it/,0,15,3,15146,Milano,26,59.75,51.85,68.84,60.36,25.1,5.87,88.46,11.54,19.23,81.38,74.22,Milano,10,Scientifico
MIPS01500P,FAES CITTA' STUDI,VIA ZANOIA,http://www.faesmilano.it/,1,15,3,15146,Milano,26,58.94,50.93,67.78,60.06,24.94,6.62,84.81,15.19,11.39,81.03,74.55,Milano,10,Scientifico
MIPS085001,GONZAGA,VIA VITRUVIO 41,http://www.gonzaga-milano.it/,1,15,3,15146,Milano,45,57.77,51.78,64.53,59.79,24.69,7.01,93.33,6.67,20.0,85.91,84.0,Milano,10,Scientifico
MIPS02301P,GEROLAMO CARDANO,VIA NATTA 11,http://iiscardano.gov.it/,0,15,3,15146,Milano,56,55.24,49.18,62.06,56.55,24.47,5.1,73.21,26.79,14.29,81.64,74.93,Milano,10,Scientifico
MIPS74500L,MARIA CONSOLATRICE,VIA MELCHIORRE GIOIA 15,http://www.consolatricemilano.it/Objects/Home1.asp,1,15,3,15146,Milano,19,54.67,45.65,65.22,52.51,24.82,7.27,88.14,11.86,20.34,80.87,72.57,Milano,10,Scientifico
MIPS735002,GIACOMO LEOPARDI,VIA DEL CARROCCIO 9,http://www.istitutoleopardi.it/Objects/Home1.asp,1,15,3,15146,Milano,23,53.63,45.12,62.7,61.88,23.45,0.0,85.51,14.49,8.7,79.9,72.5,Milano,10,Scientifico
MIPS535008,MARCELLINE TOMMASEO,PZZA TOMMASEO 1,http://www.marcellinetommaseo.it/,1,15,3,15146,Milano,15,48.14,38.36,59.6,53.73,23.11,0.0,95.65,4.35,26.09,81.59,73.5,Milano,10,Scientifico
MIPS415006,GIOSUE' CARDUCCI,VIA FERRANTE APORTI 12,http://www.liceoscientificocarducci.it/,1,15,3,15146,Milano,21,46.11,37.0,56.53,45.83,23.57,0.0,78.46,21.54,18.46,76.22,70.79,Milano,10,Scientifico
MIPSPS500G,ORSOLINE DI SAN CARLO,VIA LANZONE 53,http://www.artisticorsoline.it,1,15,3,15146,Milano,10,40.57,28.62,55.74,40.76,22.85,5.2,93.55,6.45,35.48,84.62,80.5,Milano,10,Scientifico
MIPS06500Q,ENRICO FERMI,VIA ALFIERI 12,http://www.liceofermi.com/,1,15,3,15146,Milano,56,39.95,33.73,47.66,36.71,23.18,0.0,68.05,31.95,22.49,77.76,70.85,Milano,10,Scientifico
MIPS54500V,STEINER RUDOLF,VIA CLERICETTI 45,http://www.scuolasteinermilano.it/,1,15,3,15146,Milano,17,38.45,27.84,52.22,28.94,23.76,6.56,72.55,27.45,29.41,83.41,77.29,Milano,10,Scientifico
MIPS055005,EDMONDO DE AMICIS,VIA LAMARMORA 34,http://deamicismilano.com/,1,15,3,15146,Milano,48,34.95,28.58,42.8,35.61,22.12,0.0,75.17,24.83,25.52,82.98,82.28,Milano,10,Scientifico
